assessmentId,scientificName,internalTaxonId,AOO.range,EOO.range,DepthLower.limit,DepthUpper.limit,Congregatory.value,NoThreats.noThreats,ElevationLower.limit,ElevationUpper.limit,PopulationSize.range,ThreatsUnknown.value,LocationsNumber.range,GenerationLength.range,MovementPatterns.pattern,SubpopulationNumber.range,AreaRestricted.isRestricted,CropWildRelative.isRelative,YearOfPopulationEstimate.value,InPlaceEducationControlled.value,SevereFragmentation.isFragmented,InPlaceResearchRecoveryPlan.value,InPlaceLandWaterProtectionInPA.value,InPlaceSpeciesManagementExSitu.value,InPlaceResearchMonitoringScheme.value,InPlaceEducationSubjectToPrograms.value,InPlaceSpeciesManagementHarvestPlan.value,InPlaceLandWaterProtectionAreaPlanned.value,InPlaceEducationInternationalLegislation.value,InPlaceLandWaterProtectionInvasiveControl.value,InPlaceLandWaterProtectionSitesIdentified.value,InPlaceLandWaterProtectionPercentProtected.value
130409204,Cnemophilus loriae,22706100,,380000,,,,,,,U,,,7.8,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130409462,Manucodia chalybatus,22706121,,833000,,,,,600,1500,U,,,7.9,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130409770,Manucodia jobiensis,22706131,,310000,,,,,,,U,,,7.9,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130410109,Phonygammus keraudrenii,22706134,,1700000,,,,,,,U,,,7.9,Not a Migrant,,No,,,Yes,No,Yes,No,No,No,No,,,No,No,"Yes, over part of range",
130410738,Lophorina magnifica,22706186,,1520000,,,,,,,U,,,6,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130411020,Lophorina intercedens,22706189,,217000,,,,,,,U,,,6,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130411264,Lophorina paradisea,22706196,,231000,,,,,,,U,,,6,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130411682,Cicinnurus magnificus,22706199,,918000,,,,,,,U,,,7.9,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130412002,Cicinnurus regius,22706208,,1260000,,,,,,,U,,,7.9,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130412419,Astrapia stephaniae,22706222,,128000,,,,,1500,2800,U,,,7.9,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130412971,Astrapia rothschildi,22706226,,10000,,,,,1460,3010,U,,,7.9,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130413197,Seleucidis melanoleucus,22706233,,997000,,,,,,180,U,,,7.9,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130413448,Paradisaea minor,22706245,,547000,,,,,,,U,,,9,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130413724,Paradisaea raggiana,22706253,,425000,,,,,,,U,,,9,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130417275,Cracticus cassicus,22706276,,1450000,,,,,,,U,,,6.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130417628,Artamus monachus,22706308,,526000,,,,,,,U,,,5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130417885,Artamus maximus,22706311,,681000,,,,,,,U,,,5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130418151,Artamus insignis,22706314,,128000,,,,,,,U,,,5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130418471,Peltops blainvillii,22706339,,1050000,,,,,,,U,,,8.1,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130418788,Peltops montanus,22706343,,745000,,,,,,,U,,,8.1,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130419105,Sphecotheres hypoleucus,22706452,,4000,,,,,,,60000-100000,,,3.7,Not a Migrant,,No,,2009,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130419521,Coracina larvata,22706470,,2810000,,,,,,,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130420225,Ceblepyris caesius,22706543,,12000000,,,,,,,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130420674,Lalage melaschistos,22706636,,8190000,,,,,,,U,,,4.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130421238,Lalage nigra,22706651,,7010000,,,,,,,U,,,3.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130421664,Lalage leucopygialis,22706654,,534000,,,,,,,U,,,3.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130422141,Lalage tricolor,22706663,,6300000,,,,,,,U,,,3.7,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130422533,Campephaga phoenicea,22706700,,7790000,,,,,,,U,,,4.6,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130422990,Rhipidura phoenicura,22706784,,53400,,,,,1000,2500,U,,,4.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130423262,Rhipidura nigrocinnamomea,22706787,,80300,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130423578,Rhipidura euryura,22706793,,53400,,,,,900,2750,U,,,4.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130423866,Rhipidura perlata,22706802,,2920000,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130424259,Rhipidura threnothorax,22706821,,1270000,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130424605,Rhipidura teysmanni,22706884,,347000,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130425662,Rhipidura rufidorsa,22706900,,1050000,,,,,,,U,,,4.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130425991,Chaetorhynchus papuensis,22706924,,861000,,,,,,,U,,,2.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130426419,Pericrocotus roseus,22706728,,3630000,,,,,,,U,,,2.7,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130428286,Pericrocotus divaricatus,22706735,,3110000,,,,,,,,,,2.7,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130428811,Pericrocotus tegimae,22706738,,450000,,,,,,,U,,,2.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130429247,Pericrocotus ethologus,22706757,,6160000,,,,,,,U,,,2.7,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130429818,Pericrocotus brevirostris,22706760,,3360000,,,,,,,U,,,2.7,Altitudinal Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130430325,Pericrocotus flammeus,22706766,,19300000,,,,,,,U,,,2.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130488958,Geospiza pauper,22723773,23,30,,,,,0,640,600-1700,,1,3.8,Not a Migrant,1,Yes,,2008,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130507969,Scytalopus robbinsi,22733280,,5200,,,,,850,1500,1900-5000,,,3.2,Not a Migrant,2-100,No,,2016,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130617765,Nemosia rourei,22722293,,2200,,,,,850,1250,30-200,,2-5,3.7,Not a Migrant,1,Yes,,2005,No,Yes,No,Yes,No,No,Yes,,,No,No,"Yes, over entire range",
130654683,Synallaxis maranonica,22702350,,8000,,,,,500,1250,6000-15000,,6,3.8,Not a Migrant,2-100,No,,2000,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130676616,Formicivora paludicola,103657434,9.8,1500,,,,,,,150-700,,11-100,4.8,Not a Migrant,3,,,2014,,Yes,,Unknown,,,,,,,,,
130691117,Loxops ochraceus,103824084,,0,,,,,,,1-49,,,5.8,Not a Migrant,,Yes,,2016,No,Yes,,,No,No,No,,,No,,"Yes, over entire range",
130770719,Grallaria chthonia,22703255,,500,,,,,1800,2100,1-49,,1,3.5,Not a Migrant,1,Yes,,2007,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130774493,Antilophia bokermanni,22728410,,300,,,,,600,800,150-700,,1,4.4,Not a Migrant,1,Yes,,2010,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130790240,Troglodytes monticola,22711503,,1800,,,,,3200,4600,50-249,,1,3.6,Not a Migrant,1,No,,2003,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130792523,Lipaugus weberi,22729457,,270,,,,,1500,1820,50-249,,16,4.6,Not a Migrant,2-100,No,,2014,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130843089,Oreomystis bairdi,22720809,,120,,,,,1000,1500,150-610,,1,5.7,Not a Migrant,1,Yes,,2012,No,No,Yes,Yes,Yes,No,No,,,No,Yes,"Yes, over entire range",
130851810,Loxops caeruleirostris,22720832,,5,,,,,1050,1600,310-1000,,2,5.8,Not a Migrant,1,Yes,,2012,No,No,No,Yes,Yes,Yes,Yes,,,No,Yes,"Yes, over entire range",
130854185,Telespiza ultima,22720722,,2,,,,,0,,2400-3600,,1,4.9,Not a Migrant,1,Yes,,2012,No,No,No,Yes,No,No,No,,,No,Yes,"Yes, over entire range",
130899249,Geokichla oberlaenderi,22708433,,140000,,,,,700,1620,2500-9999,,,3,Not a Migrant,,No,,2010,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130904034,Crithagra ankoberensis,22720246,,64800,,,,,2800,4300,6000-15000,,5,3.8,Not a Migrant,1,No,,2000,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130968395,Zosterops albogularis,22714229,,5,,,,,0,,1-49,,1,3.5,Not a Migrant,1,Yes,,2000,Yes,No,Yes,Yes,No,No,No,,,No,Yes,"Yes, over entire range",
130989260,Gymnomyza aubryana,22704320,,9900,,,,,0,1000,50-249,,11-100,5.8,Not a Migrant,1,No,,2016,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
130992272,Anthochaera phrygia,22704415,300,129000,,,Congregatory (and dispersive),,0,,350-400,,11-100,5.8,Nomadic,1,No,,2010,No,No,Yes,Yes,Yes,Yes,Yes,,,No,No,"Yes, over entire range",
131092516,Oriolia bernieri,22708054,,48900,,,,,0,900,2500-9999,,11-100,7.1,Not a Migrant,2-100,No,,1999,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131112198,Toxostoma lecontei,22711121,,666000,,,,,,1150,79000,,,4.2,Not a Migrant,,No,,2016,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
131113724,Horornis haddeni,22734397,380,2900,,,,,700,1500,U,,,3.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
131281600,Malurus pulcherrimus,22703756,,1210000,,,,,,,U,,,8.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131290691,Biatas nigropectus,22701272,,605000,,,,,,1200,2500-9999,,11-100,4.8,Not a Migrant,2-100,No,,2000,No,Yes,No,Yes,No,No,Yes,,,No,No,"Yes, over entire range",
131318445,Geositta poeciloptera,22701974,,1830000,,,,,500,1250,U,,,3.80,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131322723,Platyrinchus leucoryphus,22699644,,852000,,,,,,900,2500-9999,,,3,Not a Migrant,,No,,2007,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131323304,Sylvietta philippae,22715121,,395000,,,,,,900,U,,,5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131326693,Onychorhynchus swainsoni,22699659,,288000,,,,,,1200,600-1700,,11-100,3.6,Not a Migrant,2-100,No,,2000,No,Yes,No,No,No,No,No,,,No,No,"Yes, over entire range",
131328180,Acrocephalus melanopogon,22714693,,11700000,,,,,,,434000-712000,,,4.4,Full Migrant,,No,,2015,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
131331717,Garrulax milleti,22715628,,73800,,,,,800,1650,U,,,4.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131333396,Chamaetylas choloensis,22709004,1360,49600,,,,,700,1700,2500-9999,,16,6.5,Not a Migrant,2-100,No,,2005,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131361562,Scytalopus novacapitalis,22703531,72,119000,,,,,860,1100,U,,,3.2,Not a Migrant,,No,,,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131364525,Myiodynastes hemichrysus,131358269,,2420000,,,,,700,2300,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131386992,Microspingus cinereus,22723301,,1300000,,,,,600,1400,6000-15000,,11,3.8,Not a Migrant,2-100,No,,2000,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131391573,Prinia molleri,22713632,,970,,,,,,,U,,,3.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131452274,Ploceus princeps,22718825,,200,,,,,,,U,,,4,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131452920,Sylvia dohrni,22709604,,200,,,,,,,U,,,4.4,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131453428,Terpsiphone atrochalybeia,22707115,,970,,,,,0,1600,U,,,5.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131456584,Zosterops lugubris,22713910,,970,,,,,,,U,,,4.4,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131457329,Lamprotornis ornatus,22710723,,200,,,,,,,U,,,4.1,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131457659,Crithagra rufobrunnea,22720272,,4500,,,,,,900,U,,,3.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131458327,Anabathmis newtonii,22717714,,970,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131458593,Anabathmis hartlaubii,22717709,,200,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131459482,Setophaga striata,22721737,,4870000,,,,,600,3000,59000000,,,3.5,Full Migrant,,No,,2016,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131460512,Ploceus sanctithomae,22719048,,970,,,,,,1600,U,,,4,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131461308,Amaurocichla bocagii,22715170,,390,,,,,0,1300,250-999,,,3.6,Not a Migrant,1,No,,2000,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131471210,Oriolus crassirostris,22706404,,640,,,,,0,1600,2500-9999,,,3.7,Not a Migrant,1,No,,2018,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131475071,Passerina ciris,22723957,,3010000,,,,,0,1700,14000000,,,4.4,Full Migrant,,No,,2016,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
131480347,Leucosticte australis,22728985,,117000,,,,,3000,4300,45000,,,3.5,Full Migrant,,No,,2016,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131484290,Quiscalus quiscula,22724320,,5510000,,,,,,,69000000,,,5.6,Full Migrant,,No,,2016,No,No,No,No,No,Yes,No,,,No,No,"Yes, over entire range",
131500502,Hesperiphona vespertina,22720702,,17300000,,,,,1500,3500,3400000,,,5.5,Not a Migrant,,No,,2016,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
131506146,Oreothraupis arremonops,22723024,,86200,,,,,1200,2800,6000-15000,,,3.8,Not a Migrant,2-100,No,,2000,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131518026,Trochalopteron ngoclinhense,22728591,65,590,,,,,1480,2200,1000-2499,,2,4.7,Not a Migrant,,Yes,,2000,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131526031,Percnostola arenarum,22730401,7400,33800,,,,,,150,600-1700,,2-5,4.8,Not a Migrant,1,No,,2003,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131535719,Apalis chariessa,22713737,,209000,,,,,50,2000,1500-7000,,14,4.7,Not a Migrant,2-100,No,,2007,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131546819,Grallaria alleni,22703252,4500,169000,,,,,1800,2500,1500-7000,,11-100,3.5,Not a Migrant,2-100,No,,2000,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131548171,Corvus palmarum,22731517,60300,135000,,,,,,3000,U,,,7.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131549743,Hemitriccus mirandae,22698953,75,212000,,,,,700,1000,1500-7000,,8,3.6,Not a Migrant,2-100,No,,2000,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131656009,Hypothymis coelestis,22707078,,828000,,,,,,750,1000-2499,,11-100,4.2,Not a Migrant,2-100,No,,2016,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131658619,Zosterops oleagineus,22714267,32,160,,,,,,,13000,,,3.5,Not a Migrant,,No,,1984,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131660711,Chloropsis venusta,22704969,,211000,,,,,600,1500,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131661802,Malacopteron albogulare,22715888,,1910000,,,,,,915,U,,,4.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131676867,Micromacronus sordidus,22734573,,60100,,,,,600,1670,10000-19999,,,4.4,Not a Migrant,,No,,2018,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131735892,Corvus pectoralis,22706049,,3120000,,,,,,60,2500-9999,,,7.3,Not a Migrant,,No,,2016,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131736320,Euryceros prevostii,22708058,,16200,,,,,0,1000,6000-15000,,11-100,7.1,Not a Migrant,2-100,No,,2000,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131741770,Graminicola bengalensis,103870362,,467000,,,,,,,2500-9999,,,3.6,Not a Migrant,,No,,2010,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131748247,Mirafra williamsi,22717028,,51800,,,,,600,1350,200000,,,3.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131790182,Henicorhina negreti,22733110,,18700,,,,,2250,2640,2500-9999,,2-5,3.6,Not a Migrant,2-100,No,,2014,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131796574,Zosterops ficedulinus,103890694,,50,,,,,,1600,250-999,,11-100,3.5,Not a Migrant,,No,,2016,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131851023,Prinia familiaris,22713598,,1010000,,,,,0,1500,U,,,3.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131860317,Sholicola albiventris,22735423,800,11700,,,,,1000,2200,U,,11-100,3.9,Not a Migrant,,No,,2005,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131861216,Grallaria fenwickorum,22736345,,1200,,,,,2500,3300,50-249,,1,3.5,Not a Migrant,2-100,No,,2010,No,No,,,,,,,,No,,,
131879858,Ficedula semitorquata,22709319,,1100000,,,,,,2000,50000-350000,,,3.9,Full Migrant,,No,,2012,No,No,Yes,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
131880415,Cichladusa guttata,22709876,,2450000,,,,,,,U,,,3.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131880644,Saxicola insignis,22710172,,232000,,,,,2100,3100,2500-9999,,11-100,3.3,Full Migrant,1,No,,2000,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
131881042,Myrmecocichla formicivora,22710409,,2440000,,,,,,,U,,,3.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131881229,Pholia sharpii,22710783,,1730000,,,,,1800,2500,U,,,4.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131881607,Phylloscopus intermedius,22715430,,2690000,,,,,,,U,,,3.1,Altitudinal Migrant,,No,,,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
131881815,Fulvetta vinipectus,22716601,,2770000,,,,,2000,4400,U,,,3.8,Altitudinal Migrant,,No,,,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
131882001,Ammomanes deserti,22717254,,23000000,,,,,,3000,U,,,3.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131882422,Cinnyris venustus,22717826,,20100000,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131882840,Cinnyris mariquensis,22718003,,9620000,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131883133,Passer swainsonii,22718237,,1550000,,,,,,4500,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131883347,Anthus campestris,22718501,,22100000,,,,,,3600,4000000-8999999,,,3.7,Full Migrant,,No,,2012,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
131884227,Sporopipes frontalis,22718680,,10800000,,,,,,,U,,,2.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131884515,Ploceus intermedius,22718783,,10500000,,,,,,,U,,,4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131884843,Foudia madagascariensis,22719132,,689000,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131885109,Foudia sechellarum,22719155,,350,,,,,0,,2300,,6,3.6,Not a Migrant,2-100,No,,2004,No,No,No,Yes,Yes,No,No,,,No,No,"Yes, over entire range",
131885437,Lonchura malacca,22719837,,1850000,,,,,,1500,,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131885702,Crithagra citrinipectus,22720176,,519000,,,,,,750,U,,,3.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131885929,Chloris sinica,22720340,,12600000,,,,,,,U,,,4.2,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131886215,Leucosticte nemoricola,22720467,,4690000,,,,,1800,4300,U,,,3.5,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131886478,Telespiza cantans,22720728,,4,,,,,,,1500-7000,,2,4.9,Not a Migrant,2,Yes,,2012,Yes,No,No,Yes,No,No,No,,,Yes,Yes,"Yes, over entire range",
131888081,Gubernatrix cristata,22721578,,1820000,,,,,0,700,1000-2000,,11-100,3.8,Not a Migrant,2-100,No,,2007,Yes,No,No,Yes,Yes,No,No,,,No,No,"Yes, over entire range",
131888860,Schistochlamys melanopis,22722123,,12600000,,,,,,1700,U,,,3.7,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131889418,Phonipara canora,22723595,,182000,,,,,,,U,,,3.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131890003,Molothrus bonariensis,22724345,,24300000,,,,,,700,,,,4.6,Full Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131890764,Pterorhinus courtoisi,22732350,,610,,,,,0,,50-249,,6-10,4.7,Full Migrant,1,No,,2011,No,Yes,No,Unknown,Yes,Yes,No,,,No,No,"Yes, over entire range",
131891269,Pterorhinus albogularis,22735092,,4210000,,,,,1200,3800,,,,4.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131891482,Zosterops somadikartai,22736183,,980,,,,,,100,U,,11-100,3.5,Not a Migrant,,No,,2008,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131891778,Myzomela rubrobrunnea,103686589,,3600,,,,,,,U,,,6,Not a Migrant,,No,,,No,No,Yes,No,No,No,No,,,No,No,"Yes, over part of range",
131891975,Myiagra hebetior,103711371,,390,,,,,,1500,2500-9999,,,4.2,Not a Migrant,1,No,,2016,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
131892223,Euplectes laticauda,103810956,,1470000,,,,,,,U,,,3.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131900348,Leucosticte atrata,22720488,,325000,,,,,2600,3600,10000-19999,,,3.5,Full Migrant,,No,,2016,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131943271,Attila phoenicurus,22700334,,697000,,,,,,1700,U,,,3.2,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131943698,Grallaria gigantea,22703240,,50500,,,,,2200,3000,600-1700,,6-10,3.5,Not a Migrant,2-100,No,,2000,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131943991,Corvus monedula,22705929,,24700000,,,,,,,39000000-84999999,,,7.4,Full Migrant,,No,,2012,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
131944731,Corvus splendens,22705938,,8510000,,,,,,,U,,,7.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131945232,Corvus moneduloides,22705944,,20900,,,,,,,U,,,7.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131945410,Corvus brachyrhynchos,22705990,,12600000,,,,,,,,,,7.3,Full Migrant,,No,,2009,No,No,No,No,No,Yes,No,,,No,No,"Yes, over entire range",
131945700,Gymnorhina tibicen,22706288,,10400000,,,,,,,U,,,12.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
131945945,Grallina cyanoleuca,22707425,,11000000,,,,,,,U,,,4.2,Full Migrant,,No,,,No,No,No,No,No,No,No,,,Yes,No,"Yes, over part of range",
131946198,Chlorophoneus kupeensis,22707678,,7300,,,,,850,1485,50-249,,5,4.4,Not a Migrant,2-100,Yes,,2000,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
