internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
103823212,Akialoa ellisiana,"Hemignathus ellisianus (Gray, 1860)",Hemignathus,ellisianus,"(Gray, 1860)",,
22728910,Akialoa obscura,"Akialoa obscura (Gmelin, 1788) — BirdLife International (2004)",Akialoa,obscura,"(Gmelin, 1788) — BirdLife International (2004)",,
22728910,Akialoa obscura,"Akialoa obscura obscura (Gmelin, 1788) — Brooks (2000)",Akialoa obscura,obscura,"(Gmelin, 1788) — Brooks (2000)",,
22728910,Akialoa obscura,"Akialoa obscura (Gmelin, 1788) — BirdLife International (2000)",Akialoa,obscura,"(Gmelin, 1788) — BirdLife International (2000)",,
22728910,Akialoa obscura,"Hemignathus obscurus (Gmelin, 1788) — AOU checklist (1998 + supplements)",Hemignathus,obscurus,"(Gmelin, 1788) — AOU checklist (1998 + supplements)",,
22728910,Akialoa obscura,"Hemignathus obscurus (Gmelin, 1788)",Hemignathus,obscurus,"(Gmelin, 1788)",,
22708496,Zoothera major,Zoothera amami ssp. amami — Collar and Andrew (1988),Zoothera,amami,,subspecies,— Collar and Andrew (1988)
104006526,Hirundo javanica,"Hirundo domicola Jerdon, 1844",Hirundo,domicola,"Jerdon, 1844",,
22736432,Chasiempis sclateri,Chasiempis sandwichensis,Chasiempis sandwichensis,,"BirdLife International (2004, 2008)",,
22736432,Chasiempis sclateri,Chasiempis sandwichensis,Chasiempis sandwichensis,,"Sibley and Monroe (1990, 1993)",,
22702156,Aphrastura masafuerae,"Aphrastura masafucrae (Philippi & Landbeck, 1866) [Orth. error]",Aphrastura,masafucrae,"(Philippi & Landbeck, 1866) [Orth. error]",,
22714005,Zosterops chloronothos,"Zosterops chloronothos ssp. chloronothos (Vieillot, 1817) — BirdLife International (2000)",Zosterops,chloronothos,,subspecies,"(Vieillot, 1817) — BirdLife International (2000)"
22714005,Zosterops chloronothos,"Zosterops chloronothos ssp. chloronothos (Vieillot, 1817) — Collar <i>et al</i>. (1994)",Zosterops,chloronothos,,subspecies,"(Vieillot, 1817) — Collar <i>et al</i>. (1994)"
22714005,Zosterops chloronothos,"Zosterops chloronothos ssp. chloronothos (Vieillot, 1817) — Sibley and Monroe (1990, 1993)",Zosterops,chloronothos,,subspecies,"(Vieillot, 1817) — Sibley and Monroe (1990, 1993)"
22714005,Zosterops chloronothos,"Zosterops chloronothus (Vieillot, 1817) [Orth. error]",Zosterops,chloronothus,"(Vieillot, 1817) [Orth. error]",,
22707294,Symposiachrus boanensis,"Monarcha boanensis van Bemmel, 1939",Monarcha,boanensis,"van Bemmel, 1939",,
22702393,Synallaxis kollari,"Poecilurus kollari ssp. kollari (Pelzeln, 1856) — Stotz <i>et al</i>. (1996)",Poecilurus,kollari,,subspecies,"(Pelzeln, 1856) — Stotz <i>et al</i>. (1996)"
103798480,Cincloramphus whitneyi,"Megalurulus whitneyi (Mayr, 1933)",Megalurulus,whitneyi,"(Mayr, 1933)",,
22706710,Lobotos lobatus,Lobotos lobatus lobatus Dowsett and Forbes-Watson (1993),Lobotos lobatus,lobatus,Dowsett and Forbes-Watson (1993),,
22706710,Lobotos lobatus,"Campephaga lobata (Temminck, 1824)",Campephaga,lobata,"(Temminck, 1824)",,
22708108,Picathartes gymnocephalus,"Corvus gymnocephalus Temminck, 1825",Corvus,gymnocephalus,"Temminck, 1825",,
22713069,Bleda eximius,"Bleda eximia ssp. eximia (Hartlaub, 1855) [orth. error]",Bleda,eximia,,subspecies,"(Hartlaub, 1855) [orth. error]"
22698599,Hydrornis phayrei,"Pitta phayrei (Blyth, 1863)",Pitta,phayrei,"(Blyth, 1863)",,
22698608,Hydrornis oatesi,"Pitta oatesi (Hume, 1873)",Pitta,oatesi,"(Hume, 1873)",,
22698659,Erythropitta arquata,"Pitta arcuata Gould, 1871",Pitta,arcuata,"Gould, 1871",,
22698852,Taeniotriccus andrei,Poecilotriccus andrei andrei Stotz et al. (1996),Poecilotriccus andrei,andrei,Stotz et al. (1996),,
22698852,Taeniotriccus andrei,Poecilotriccus andrei,Poecilotriccus andrei,,BirdLife International (2004),,
22698922,Hemitriccus nidipendulus,Idioptilon nidipendulum nidipendulum Collar and Andrew (1988),Idioptilon nidipendulum,nidipendulum,Collar and Andrew (1988),,
22699473,Pogonotriccus orbitalis,"Phylloscartes orbitalis (Cabanis, 1873)",Phylloscartes,orbitalis,"(Cabanis, 1873)",,
22700569,Myiodynastes bairdii,Myiodynastes bairdi bairdi Stotz et al. (1996),Myiodynastes bairdi,bairdi,Stotz et al. (1996),,
22701244,Frederickena unduliger,Frederickena unduligera,Frederickena,unduligera,,,
22701779,Sipia berlepschi,Sipia berlepschi berlepschi BirdLife International (2004),Sipia berlepschi,berlepschi,BirdLife International (2004),,
22701779,Sipia berlepschi,Sipia berlepschi,Sipia berlepschi,,Stotz et al. (1996),,
22701779,Sipia berlepschi,"Myrmeciza berlepschi (Hartert, 1898)",Myrmeciza,berlepschi,"(Hartert, 1898)",,
22701801,Myrmoderus squamosus,"Myrmeciza squamosa Pelzeln, 1868",Myrmeciza,squamosa,"Pelzeln, 1868",,
22701835,Akletos melanoceps,"Myrmeciza melanoceps (Spix, 1825)",Myrmeciza,melanoceps,"(Spix, 1825)",,
22701841,Hafferia fortis,"Myrmeciza fortis (Sclater & Salvin, 1868)",Myrmeciza,fortis,"(Sclater & Salvin, 1868)",,
22701851,Myrmophylax atrothorax,"Myrmeciza atrothorax (Boddaert, 1783)",Myrmeciza,atrothorax,"(Boddaert, 1783)",,
22701887,Oneillornis salvini,"Gymnopithys salvini (Berlepsch, 1901)",Gymnopithys,salvini,"(Berlepsch, 1901)",,
22703644,Amblyornis inornata,Amblyornis inornatus,Amblyornis inornatus,,"Sibley and Monroe (1990, 1993)",,
22703644,Amblyornis inornata,Amblyornis inornatus,Amblyornis inornatus,,BirdLife International (2004),,
22703694,Chlamydera nuchalis,Ptilonorhynchus nuchalis nuchalis Christidis and Boles (2008),Ptilonorhynchus nuchalis,nuchalis,Christidis and Boles (2008),,
22703984,Microptilotis montanus,"Meliphaga montana (Salvadori, 1880)",Meliphaga,montana,"(Salvadori, 1880)",,
22703987,Microptilotis mimikae,"Meliphaga mimikae (Ogilvie-Grant, 1911)",Meliphaga,mimikae,"(Ogilvie-Grant, 1911)",,
22703990,Microptilotis orientalis,"Meliphaga orientalis (Meyer, 1894)",Meliphaga,orientalis,"(Meyer, 1894)",,
22703999,Microptilotis analogus,"Meliphaga analoga (Reichenbach, 1852)",Meliphaga,analoga,"(Reichenbach, 1852)",,
22704013,Microptilotis flavirictus,"Meliphaga flavirictus (Salvadori, 1880)",Meliphaga,flavirictus,"(Salvadori, 1880)",,
22704040,Caligavis obscura,"Lichenostomus obscurus (De Vis, 1897)",Lichenostomus,obscurus,"(De Vis, 1897)",,
22704037,Caligavis subfrenata,"Lichenostomus subfrenatus (Salvadori, 1876)",Lichenostomus,subfrenatus,"(Salvadori, 1876)",,
22704052,Caligavis chrysops,"Lichenostomus chrysops (Latham, 1801)",Lichenostomus,chrysops,"(Latham, 1801)",,
22704058,Gavicalis fasciogularis,"Lichenostomus fasciogularis (Gould, 1854)",Lichenostomus,fasciogularis,"(Gould, 1854)",,
22704064,Stomiopera flava,"Lichenostomus flavus (Gould, 1843)",Lichenostomus,flavus,"(Gould, 1843)",,
22704088,Ptilotula fusca,"Lichenostomus fuscus (Gould, 1837)",Lichenostomus,fuscus,"(Gould, 1837)",,
22704097,Ptilotula penicillata,"Lichenostomus penicillatus (Gould, 1837)",Lichenostomus,penicillatus,"(Gould, 1837)",,
22704103,Xanthotis polygrammus,Xanthotis polygramma,Xanthotis polygramma,,"Sibley and Monroe (1990, 1993)",,
22704103,Xanthotis polygrammus,Xanthotis polygramma,Xanthotis polygramma,,BirdLife International (2004),,
22704119,Meliphacator provocator,"Xanthotis provocator (Layard, 1875)",Xanthotis,provocator,"(Layard, 1875)",,
22704252,Melionyx fuscus,"Melidectes fuscus (De Vis, 1897)",Melidectes,fuscus,"(De Vis, 1897)",,
22704252,Melionyx fuscus,"Acanthochoera fusca De Vis, 1897",Acanthochoera,fusca,"De Vis, 1897",,
22704260,Melionyx nouhuysi,"Melidectes nouhuysi (van Oort, 1910)",Melidectes,nouhuysi,"(van Oort, 1910)",,
22704260,Melionyx nouhuysi,"Melirrhophetes nouhuysi van Oort, 1910",Melirrhophetes,nouhuysi,"van Oort, 1910",,
22704292,Meliarchus sclateri,"Melidectes sclateri (Gray, 1870)",Melidectes,sclateri,"(Gray, 1870)",,
22704378,Gliciphila undulata,Phylidonyris undulata,Phylidonyris undulata,,BirdLife International (2004),,
22704378,Gliciphila undulata,Phylidonyris undulata,Phylidonyris undulata,,"Sibley and Monroe (1990, 1993)",,
22704378,Gliciphila undulata,"Phylidonyris undulatus (Sparrman, 1787)",Phylidonyris,undulatus,"(Sparrman, 1787)",,
22704385,Gliciphila notabilis,"Phylidonyris notabilis (Sharpe, 1899)",Phylidonyris,notabilis,"(Sharpe, 1899)",,
22700974,Rupicola peruvianus,Rupicola peruviana,Rupicola peruviana,,"Sibley and Monroe (1990, 1993)",,
22700974,Rupicola peruvianus,Rupicola peruviana,Rupicola peruviana,,BirdLife International (2004),,
22700974,Rupicola peruvianus,Rupicola peruviana,Rupicola peruviana,,Stotz et al. (1996),,
22701003,Ceratopipra chloromeros,"Pipra chloromeros Tschudi, 1844",Pipra,chloromeros,"Tschudi, 1844",,
22701006,Ceratopipra cornuta,"Pipra cornuta Spix, 1825",Pipra,cornuta,"Spix, 1825",,
22701020,Lepidothrix suavissima,Pipra suavissima,Pipra suavissima,,BirdLife International (2004),,
22701020,Lepidothrix suavissima,Pipra suavissima,Pipra suavissima,,Stotz et al. (1996),,
22701020,Lepidothrix suavissima,Pipra suavissima,Pipra suavissima,,"Sibley and Monroe (1990, 1993)",,
22701050,Lepidothrix nattereri,Pipra nattereri,Pipra nattereri,,Stotz et al. (1996),,
22701050,Lepidothrix nattereri,Pipra nattereri,Pipra nattereri,,"Sibley and Monroe (1990, 1993)",,
22701050,Lepidothrix nattereri,Pipra nattereri,Pipra nattereri,,BirdLife International (2004),,
22701062,Lepidothrix coeruleocapilla,Pipra coeruleocapilla,Pipra coeruleocapilla,,BirdLife International (2004),,
22701062,Lepidothrix coeruleocapilla,Pipra coeruleocapilla,Pipra coeruleocapilla,,"Sibley and Monroe (1990, 1993)",,
22701062,Lepidothrix coeruleocapilla,Pipra coeruleocapilla,Pipra coeruleocapilla,,Stotz et al. (1996),,
22702054,Geocerthia serrana,Upucerthia serrana,Upucerthia serrana,,"BirdLife International (2004, 2008)",,
22702054,Geocerthia serrana,Upucerthia serrana,Upucerthia serrana,,"Sibley and Monroe (1990, 1993)",,
22702054,Geocerthia serrana,Upucerthia serrana,Upucerthia serrana,,Stotz et al. (1996),,
22702217,Asthenes fuliginosa,"Schizoeaca fuliginosa — BirdLife International (2004, 2008)",Schizoeaca,fuliginosa,"— BirdLife International (2004, 2008)",,
22702217,Asthenes fuliginosa,"Schizoeaca fuliginosa — Sibley and Monroe (1990, 1993)",Schizoeaca,fuliginosa,"— Sibley and Monroe (1990, 1993)",,
22702217,Asthenes fuliginosa,Schizoeaca fuliginosa — Stotz <i>et al</i>. (1996),Schizoeaca,fuliginosa,— Stotz <i>et al</i>. (1996),,
22702399,Synallaxis scutata,Poecilurus scutatus scutatus Stotz et al. (1996),Poecilurus scutatus,scutatus,Stotz et al. (1996),,
22702792,Anabacerthia ruficaudata,Philydor ruficaudatus,Philydor ruficaudatus,,BirdLife International (2004),,
22702792,Anabacerthia ruficaudata,Philydor ruficaudatus,Philydor ruficaudatus,,Stotz et al. (1996),,
22702792,Anabacerthia ruficaudata,Philydor ruficaudatus,Philydor ruficaudatus,,"Sibley and Monroe (1990, 1993)",,
22702792,Anabacerthia ruficaudata,"Philydor ruficaudatum (D'Orbigny & Lafresnaye, 1838)",Philydor,ruficaudatum,"(D'Orbigny & Lafresnaye, 1838)",,
22702803,Syndactyla dimidiata,Philydor dimidiatus,Philydor dimidiatus,,BirdLife International (2004),,
22702803,Syndactyla dimidiata,Philydor dimidiatus,Philydor dimidiatus,,Collar et al. (1994),,
22702803,Syndactyla dimidiata,Philydor dimidiatus,Philydor dimidiatus,,Collar and Andrew (1988),,
22702803,Syndactyla dimidiata,Philydor dimidiatus,Philydor dimidiatus,,"Sibley and Monroe (1990, 1993)",,
22702803,Syndactyla dimidiata,Philydor dimidiatus,Philydor dimidiatus,,Stotz et al. (1996),,
22702913,Anabazenops dorsalis,Automolus dorsalis,Automolus dorsalis,,"Sibley and Monroe (1990, 1993)",,
22702913,Anabazenops dorsalis,Automolus dorsalis,Automolus dorsalis,,Stotz et al. (1996),,
22702913,Anabazenops dorsalis,Automolus dorsalis,Automolus dorsalis,,BirdLife International (2004),,
22702929,Syndactyla roraimae,Automolus roraimae,Automolus roraimae,,"Sibley and Monroe (1990, 1993)",,
22702929,Syndactyla roraimae,Automolus roraimae,Automolus roraimae,,Stotz et al. (1996),,
22702929,Syndactyla roraimae,Automolus roraimae,Automolus roraimae,,BirdLife International (2008),,
22702949,Clibanornis rectirostris,Automulus rectirostris ssp. rectirostris — Collar and Andrew (1988),Automulus,rectirostris,,subspecies,— Collar and Andrew (1988)
22702949,Clibanornis rectirostris,"Hylocryptus rectirostris (Wied, 1831)",Hylocryptus,rectirostris,"(Wied, 1831)",,
22703281,Grallaria andicolus,"Grallaria andicola andicola Sibley and Monroe (1990, 1993)",Grallaria andicola,andicola,"Sibley and Monroe (1990, 1993)",,
22703281,Grallaria andicolus,Grallaria andicola andicola Stotz et al. (1996),Grallaria andicola,andicola,Stotz et al. (1996),,
22704527,Aethomyias nigrorufus,"Crateroscelis nigrorufa (Salvadori, 1894)",Crateroscelis,nigrorufa,"(Salvadori, 1894)",,
22704532,Origma robusta,"Crateroscelis robusta (De Vis, 1898)",Crateroscelis,robusta,"(De Vis, 1898)",,
22704582,Aethomyias spilodera,"Sericornis spilodera (Gray, 1859)",Sericornis,spilodera,"(Gray, 1859)",,
22705293,Vireo sclateri,"Hylophilus sclateri Salvin & Godman, 1883",Hylophilus,sclateri,"Salvin & Godman, 1883",,
22705303,Pachysylvia hypoxantha,"Hylophilus hypoxanthus Pelzeln, 1868",Hylophilus,hypoxanthus,"Pelzeln, 1868",,
22705306,Pachysylvia semibrunnea,"Hylophilus semibrunneus Lafresnaye, 1845",Hylophilus,semibrunneus,"Lafresnaye, 1845",,
22705583,Pseudorectes ferrugineus,"Pitohui ferrugineus (Bonaparte, 1850)",Pitohui,ferrugineus,"(Bonaparte, 1850)",,
22705586,Ornorectes cristatus,"Pitohui cristatus (Salvadori, 1875)",Pitohui,cristatus,"(Salvadori, 1875)",,
22705589,Melanorectes nigrescens,"Pitohui nigrescens (Schlegel, 1871)",Pitohui,nigrescens,"(Schlegel, 1871)",,
22705382,Corcorax melanorhamphos,"Corcorax melanoramphos (Vieillot, 1817) [orth. error]",Corcorax,melanoramphos,"(Vieillot, 1817) [orth. error]",,
22706121,Manucodia chalybatus,Manucodia chalybata,Manucodia chalybata,,BirdLife International (2004),,
22706121,Manucodia chalybatus,Manucodia chalybata,Manucodia chalybata,,"Sibley and Monroe (1990, 1993)",,
22706134,Phonygammus keraudrenii,Phonygammus  keraudrenii keraudrenii Christidis and Boles (2008),Phonygammus  keraudrenii,keraudrenii,Christidis and Boles (2008),,
22706134,Phonygammus keraudrenii,"Manucodia keraudrenii (Lesson & Garnot, 1826)",Manucodia,keraudrenii,"(Lesson & Garnot, 1826)",,
22706186,Lophorina magnifica,"Ptiloris magnificus (Vieillot, 1819)",Ptiloris,magnificus,"(Vieillot, 1819)",,
22706189,Lophorina intercedens,"Ptiloris intercedens Sharpe, 1882",Ptiloris,intercedens,"Sharpe, 1882",,
22706196,Lophorina paradisea,"Ptiloris paradiseus Swainson, 1825",Ptiloris,paradiseus,"Swainson, 1825",,
22706233,Seleucidis melanoleucus,Seleucidis melanoleuca,Seleucidis melanoleuca,,"Sibley and Monroe (1990, 1993)",,
22706233,Seleucidis melanoleucus,Seleucidis melanoleuca,Seleucidis melanoleuca,,BirdLife International (2004),,
22706543,Ceblepyris caesius,"Coracina caesia (Lichtenstein, 1823)",Coracina,caesia,"(Lichtenstein, 1823)",,
22706636,Lalage melaschistos,"Coracina melaschistos (Hodgson, 1836)",Coracina,melaschistos,"(Hodgson, 1836)",,
22723773,Geospiza pauper,"Camarhynchus pauper Ridgway, 1890",Camarhynchus,pauper,"Ridgway, 1890",,
22720722,Telespiza ultima,"Telespyza ultima ssp. ultima Bryan, 1917 — Collar and Andrew (1988)",Telespyza,ultima,,subspecies,"Bryan, 1917 — Collar and Andrew (1988)"
22708433,Geokichla oberlaenderi,Turdus oberlaenderi oberlaenderi Collar and Andrew (1988),Turdus oberlaenderi,oberlaenderi,Collar and Andrew (1988),,
22708433,Geokichla oberlaenderi,"Zoothera oberlaenderi (Sassi, 1914)",Zoothera,oberlaenderi,"(Sassi, 1914)",,
22720246,Crithagra ankoberensis,"Serinus ankoberensis Ash, 1979",Serinus,ankoberensis,"Ash, 1979",,
22704415,Anthochaera phrygia,"Anthochaera phrygia ssp. phrygia (Shaw, 1794) — Christidis and Boles (2008)",Anthochaera,phrygia,,subspecies,"(Shaw, 1794) — Christidis and Boles (2008)"
22704415,Anthochaera phrygia,"Xanthomyza phrygia (Shaw, 1794)",Xanthomyza,phrygia,"(Shaw, 1794)",,
22734397,Horornis haddeni,"Cettia haddeni Lecroy & Barker, 2006",Cettia,haddeni,"Lecroy & Barker, 2006",,
22701974,Geositta poeciloptera,"Geobates poecilopterus — Sibley and Monroe (1990, 1993)",Geobates,poecilopterus,"— Sibley and Monroe (1990, 1993)",,
22701974,Geositta poeciloptera,Geobates poecilopterus — Stotz <i>et al</i>. (1996),Geobates,poecilopterus,— Stotz <i>et al</i>. (1996),,
22701974,Geositta poeciloptera,Geobates poecilopterus — BirdLife International (2000),Geobates,poecilopterus,— BirdLife International (2000),,
22701974,Geositta poeciloptera,Geobates poecilopterus — BirdLife International (2004),Geobates,poecilopterus,— BirdLife International (2004),,
22709004,Chamaetylas choloensis,"Alethe choloensis Sclater, 1927",Alethe,choloensis,"Sclater, 1927",,
131358269,Myiodynastes hemichrysus,"Myiodynastes hemichrysus (Cabanis, 1862)",Myiodynastes,hemichrysus,"(Cabanis, 1862)",,
22723301,Microspingus cinereus,"Poospiza cinerea Bonaparte, 1851",Poospiza,cinerea,"Bonaparte, 1851",,
22709604,Sylvia dohrni,"Horizorhinus dohrni (Hartlaub, 1866)",Horizorhinus,dohrni,"(Hartlaub, 1866)",,
22707115,Terpsiphone atrochalybeia,Terpsiphone atrochalybea atrochalybea Collar and Andrew (1988),Terpsiphone atrochalybea,atrochalybea,Collar and Andrew (1988),,
22713910,Zosterops lugubris,"Speirops lugubris (Hartlaub, 1848)",Speirops,lugubris,"(Hartlaub, 1848)",,
22720272,Crithagra rufobrunnea,"Serinus rufobrunneus (Gray, 1862)",Serinus,rufobrunneus,"(Gray, 1862)",,
22717714,Anabathmis newtonii,"Nectarinia newtonii (Barboza du Bocage, 1887)",Nectarinia,newtonii,"(Barboza du Bocage, 1887)",,
22717709,Anabathmis hartlaubii,"Nectarinia hartlaubii Hartlaub, 1857",Nectarinia,hartlaubii,"Hartlaub, 1857",,
22721737,Setophaga striata,"Dendroica striata (Forster, 1772)",Dendroica,striata,"(Forster, 1772)",,
22715170,Amaurocichla bocagii,Amaurocichla bocagii bocagii Collar et al. (1994),Amaurocichla bocagii,bocagii,Collar et al. (1994),,
22715170,Amaurocichla bocagii,"Amaurocichla bocagii bocagii Sibley and Monroe (1990, 1993)",Amaurocichla bocagii,bocagii,"Sibley and Monroe (1990, 1993)",,
22715170,Amaurocichla bocagii,"Amaurocichla bocagei Sharpe, 1892 [orth. error]",Amaurocichla,bocagei,"Sharpe, 1892 [orth. error]",,
22720702,Hesperiphona vespertina,Hesperiphona vespertina,Hesperiphona vespertina,,AERC TAC (2003),,
22720702,Hesperiphona vespertina,"Hesperiphona vespertina vespertina Sibley and Monroe (1990, 1993)",Hesperiphona vespertina,vespertina,"Sibley and Monroe (1990, 1993)",,
22720702,Hesperiphona vespertina,Hesperiphona vespertina vespertina Cramp and Simmons (1977-1994),Hesperiphona vespertina,vespertina,Cramp and Simmons (1977-1994),,
22720702,Hesperiphona vespertina,"Coccothraustes vespertinus (Cooper, 1825)",Coccothraustes,vespertinus,"(Cooper, 1825)",,
22728591,Trochalopteron ngoclinhense,"Garrulax ngoclinhensis Eames, Le Trong Trai & Nguyen Cu, 1999",Garrulax,ngoclinhensis,"Eames, Le Trong Trai & Nguyen Cu, 1999",,
22706049,Corvus pectoralis,"Corvus torquatus Lesson, 1831",Corvus,torquatus,"Lesson, 1831",,
22735423,Sholicola albiventris,"Myiomela albiventris (Blanford, 1867)",Myiomela,albiventris,"(Blanford, 1867)",,
22736345,Grallaria fenwickorum,"Grallaria urraoensis Carantón-Ayala & Certuche-Cubillos, 2010",Grallaria,urraoensis,"Carantón-Ayala & Certuche-Cubillos, 2010",,
22710783,Pholia sharpii,"Cinnyricinclus sharpii (Jackson, 1898)",Cinnyricinclus,sharpii,"(Jackson, 1898)",,
22715430,Phylloscopus intermedius,"Seicercus affinis (Hodgson, 1854)",Seicercus,affinis,"(Hodgson, 1854)",,
22716601,Fulvetta vinipectus,"Alcippe vinipectus (Hodgson, 1837)",Alcippe,vinipectus,"(Hodgson, 1837)",,
22716601,Fulvetta vinipectus,"Siva Vinipectus Hodgson, 1837",Siva,Vinipectus,"Hodgson, 1837",,
22717826,Cinnyris venustus,"Nectarinia venusta (Shaw & Nodder, 1799)",Nectarinia,venusta,"(Shaw & Nodder, 1799)",,
22718003,Cinnyris mariquensis,"Nectarinia mariquensis (Smith, 1836)",Nectarinia,mariquensis,"(Smith, 1836)",,
22720176,Crithagra citrinipectus,"Serinus citrinipectus Clancey & Lawson, 1960",Serinus,citrinipectus,"Clancey & Lawson, 1960",,
22720340,Chloris sinica,"Carduelis sinica (Linnaeus, 1766)",Carduelis,sinica,"(Linnaeus, 1766)",,
